drug_node,drug_name,num_diseases_connected,weighted_degree,avg_prescription_weight,num_patients,effectiveness_score,betweenness,closeness,num_diseases_connected_normalized,effectiveness_score_normalized,betweenness_normalized,closeness_normalized,composite_score
drug_1123,voriconazole 200 MG Oral Tablet,589,65134,110.58404074702887,38,0.4418604651162791,4.290280094735512e-05,0.5289608040272795,0.011682242990654207,0.40998882838891026,0.0014960538091698503,0.6667023008158273,0.2601409923388688
drug_1140,Abuse-Deterrent 12 HR oxycodone hydrochloride 20 M,642,68857,107.25389408099689,19,0.168141592920354,2.615213329725162e-05,0.5246141755362409,0.027161214953271007,0.10548498678910231,0.0009119450892094481,0.6084408552279266,0.16166442058613922
drug_1145,Abuse-Deterrent 12 HR oxycodone hydrochloride 10 M,785,63695,81.14012738853503,41,0.21693121693121692,0.0006852365623271838,0.5148905521325358,0.0689252336448598,0.15976194556191128,0.02389472823720698,0.47810711333575195,0.16900652207662314
drug_1146,100 ML potassium chloride 0.2 MEQ/ML Injection,885,85226,96.30056497175141,84,0.5153374233128835,0.00018693095633059704,0.516417353933559,0.09813084112149531,0.49172968849270116,0.006518426841485581,0.4985720967676741,0.27797626360609085
drug_1147,50 ML potassium chloride 0.2 MEQ/ML Injection,1206,87054,72.18407960199005,81,0.8709677419354839,0.0028749433373804743,0.5125540707513623,0.1918808411214953,0.8873574993965547,0.10025149491552471,0.44678932688654704,0.4331796665158294
drug_1149,50 ML potassium chloride 0.4 MEQ/ML Injection,1804,376875,208.91075388026607,194,0.6953405017921147,0.0013516154773994212,0.4945689902654174,0.36653037383177567,0.6919775868454462,0.047131875748102826,0.20572046390775878,0.3681228561343389
drug_1172,levofloxacin 500 MG Oral Tablet,930,24584,26.434408602150537,151,0.6565217391304348,0.002089036197065012,0.514376577008351,0.11127336448598127,0.6487929051981691,0.0728463058611906,0.4712178809587595,0.3368327182692351
drug_1173,levofloxacin 750 MG Oral Tablet,992,25803,26.01108870967742,141,0.5381679389312977,0.003270424971335853,0.5127731589861135,0.1293808411214953,0.5171279361755843,0.11404224498011077,0.44972594714158465,0.306706271613463
drug_1213,chlorhexidine gluconate 1.2 MG/ML Mouthwash,1996,751435,376.4704408817635,261,0.7521613832853026,0.0005541051804681278,0.49016292798110983,0.42260514018691586,0.755189072991635,0.019322075659752337,0.14666237818377148,0.38653515472227
drug_1224,sulfamethoxazole 400 MG / trimethoprim 80 MG Oral ,1360,192570,141.59558823529412,121,0.32439678284182305,0.0007964618518530889,0.5025185951674365,0.236857476635514,0.27931408822912807,0.027773239998605346,0.31227557309161735,0.2228612320774372
drug_1225,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral,1452,116966,80.55509641873279,204,0.36363636363636365,0.004852709084740984,0.49800971447641107,0.26372663551401865,0.3229669171292522,0.16921771424500542,0.25183932748560256,0.26021947413910285
drug_1226,sulfamethoxazole 40 MG/ML / trimethoprim 8 MG/ML O,783,126069,161.00766283524905,28,0.3888888888888889,0.00014096779993798592,0.5332377606689308,0.06834112149532709,0.3510595761695322,0.004915656073977578,0.7240298771599081,0.27160931594623494
drug_1232,ferrous glycine sulfate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1240,iron sorbitex,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1247,ondansetron 4 MG Disintegrating Oral Tablet,2260,98608,43.63185840707965,394,0.5184210526315789,0.013026957329882072,0.48481834114916394,0.49970794392523366,0.49516013143614734,0.4542600647257889,0.07502447410680801,0.4043173303749336
drug_1256,gadobenate,1169,10496,8.978614200171087,178,0.4158878504672897,0.020188853439578474,0.49719388884999455,0.18107476635514017,0.3810950920032521,0.7040009142553478,0.2409041439426165,0.35763196914711054
drug_1268,mupirocin 0.02 MG/MG Topical Ointment,730,57287,78.47534246575343,100,0.5494505494505495,0.0020592939460350977,0.5214100736893953,0.05286214953271026,0.5296794939794883,0.07180917059346789,0.5654936362988296,0.30222305443211905
drug_1269,silver sulfadiazine 10 MG/ML Topical Cream,562,110361,196.37188612099644,34,0.8717948717948718,0.0002580152277386031,0.5346290275745447,0.0037967289719626207,0.8882776559705788,0.008997190294307813,0.7426781746361666,0.4179573884688573
drug_1275,ferrous phosphate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1279,water,583,13100,22.46998284734134,37,0.74,0.0003809190614396379,0.5262362311655278,0.009929906542056055,0.7416599074655852,0.013282941912148192,0.6301826042596375,0.3541700534366495
drug_1292,barium sulfate,715,12239,17.117482517482518,93,0.7322834645669292,0.0005722108106111691,0.5257640458249271,0.04848130841121495,0.7330754987094027,0.01995343296847806,0.6238535148089221,0.3632284316916653
drug_1295,hypromellose 5 MG/ML Ophthalmic Solution,863,42784,49.57589803012746,51,0.7611940298507462,0.0008288253085611107,0.5218417208914795,0.0917056074766355,0.7652376149753318,0.028901778733065864,0.5712793596541266,0.37711919441302866
drug_1308,water 1000 MG/ML Irrigation Solution,1244,102324,82.2540192926045,147,0.6966824644549763,0.0044817003656350985,0.5074218867370206,0.2029789719626168,0.6934704791069354,0.1562803536252484,0.3779984329062769,0.3757905926271707
drug_1318,ferrous lactate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1330,ammonium ferrous sulfate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1336,acyclovir 200 MG Oral Capsule,775,97832,126.23483870967742,45,0.3125,6.819216173194016e-05,0.5274596599787243,0.06600467289719625,0.2660792825726852,0.0023779133544166624,0.646581229395804,0.22941701519100854
drug_1337,allopurinol 300 MG Oral Tablet,880,63636,72.31363636363636,93,0.41150442477876104,0.0002410622809929841,0.5180479136200252,0.09667056074766353,0.37621866550472094,0.008406027946036926,0.5204278326896032,0.24763354000284338
drug_1349,digoxin 0.125 MG Oral Tablet,706,56127,79.5,51,0.3090909090909091,0.00017398736037917796,0.5308114102373042,0.04585280373831774,0.2622867736022474,0.006067073652419035,0.6915075017278145,0.23195678827821625
drug_1354,fluconazole 200 MG Oral Tablet,882,40444,45.85487528344671,78,0.46706586826347307,0.0034207586073852657,0.519070138335879,0.09725467289719628,0.4380290655337523,0.11928449499390487,0.5341295534104127,0.29126793121014805
drug_1359,ibuprofen 400 MG Oral Tablet,926,17889,19.318574514038875,120,0.75,0.004149264398323858,0.502767628103623,0.11010514018691589,0.7527846004455361,0.14468805465597315,0.3156135668702751,0.3509272464949852
drug_1360,ibuprofen 600 MG Oral Tablet,1238,38383,31.004038772213246,313,0.6940133037694013,0.018428622042996445,0.4808724977604247,0.20122663551401868,0.6905011197928177,0.6426202857712476,0.022135081704082182,0.40046940008711684
drug_1364,lorazepam 0.5 MG Oral Tablet,1732,158923,91.75692840646651,279,0.3236658932714617,0.006508386077476554,0.49193068780706195,0.3455023364485982,0.2785009960218763,0.2269524499042546,0.17035712070076414,0.26666291386214613
drug_1365,lorazepam 1 MG Oral Tablet,1571,88867,56.5671546785487,282,0.32339449541284404,0.028677311393740298,0.4942166904611707,0.2984813084112149,0.2781990742366225,1.0,0.2009982991499326,0.41320377462433777
drug_1390,nitroglycerin 0.4 MG Sublingual Tablet,846,12282,14.5177304964539,121,0.4879032258064516,0.004245832461684633,0.5222562629094979,0.08674065420560748,0.4612099860516623,0.14805545761906452,0.5768358081236631,0.30936344522572645
drug_1396,omeprazole 20 MG Delayed Release Oral Capsule,1000,15250,15.25,226,0.46502057613168724,0.005312182750582803,0.5090102856977278,0.13171728971962618,0.4357537408317097,0.1852399158919183,0.3992890538581042,0.28714710311540526
drug_1397,ondansetron 4 MG Oral Tablet,1280,45350,35.4296875,200,0.6269592476489029,0.006354428791221927,0.5016656601520988,0.2134929906542056,0.6159055410527237,0.22158384040872728,0.3008429818111429,0.35330492395605284
drug_1401,vitamin K1 5 MG Oral Tablet,913,20526,22.481927710843372,65,0.5038759689922481,0.0014063603879348858,0.5198854309005119,0.10630841121495324,0.47897917245062105,0.04904087306601089,0.5450575918867875,0.294405968090232
drug_1414,acetaminophen 500 MG Oral Tablet,2974,619487,208.3009414929388,620,0.5098684210526315,0.013518530726828131,0.4806474996231372,0.7082359813084111,0.48564559138750507,0.47140160879164444,0.01911924615246363,0.4562686427975965
drug_1418,bisacodyl 10 MG Rectal Suppository,2268,94378,41.61287477954145,367,0.7210216110019646,0.01843144769624275,0.4867545763111709,0.5020443925233645,0.7205470323798631,0.6427188184826134,0.1009774304657931,0.5155166772606495
drug_1430,mycophenolate mofetil 250 MG Oral Capsule,1227,248903,202.85493072534638,89,0.18426501035196688,0.0003770802348762589,0.5066654473706039,0.19801401869158877,0.12342179366053047,0.01314907906459349,0.36785925237177874,0.1726324099929102
drug_1431,ascorbic acid 250 MG Oral Tablet,741,100830,136.07287449392712,46,0.7796610169491526,2.792858744868872e-05,0.5247879827085012,0.056074766355140165,0.7857815711487802,0.0009738914176865614,0.6107705360668367,0.3749057867480807
drug_1441,diatrizoate,776,5631,7.256443298969073,53,0.8548387096774194,0.003190127655236212,0.5271504003608302,0.06629672897196259,0.8694144462030856,0.11124221554230343,0.6424359677435545,0.43144898920968605
drug_1443,carvedilol 6.25 MG Oral Tablet,1018,60585,59.513752455795675,113,0.40070921985815605,0.0005322694652927496,0.5124762767809773,0.13697429906542055,0.36420933146498247,0.01856064740465641,0.4457465901580697,0.24321653667166615
drug_1444,carvedilol 12.5 MG Oral Tablet,829,49762,60.026537997587454,84,0.302158273381295,0.0010421528701668804,0.5204989489230886,0.08177570093457942,0.2545744292211173,0.03634067559047262,0.553281079806963,0.21882939012619612
drug_1445,carvedilol 25 MG Oral Tablet,689,43614,63.30043541364296,64,0.24806201550387597,0.00046853659039648385,0.5247653933886631,0.04088785046728971,0.19439400319606379,0.016338232826762007,0.6104677527874909,0.19594575322185664
drug_1447,mycophenolate mofetil 500 MG Oral Tablet,1036,171079,165.1341698841699,76,0.2159090909090909,0.0005701815736854339,0.5160472447976354,0.14223130841121492,0.15862486174361423,0.0198826719093999,0.4936112188530668,0.1929556291989421
drug_1457,camphor 5 MG/ML / menthol 5 MG/ML Topical Lotion,991,98807,99.70433905146317,56,0.8235294117647058,0.00012555690394169973,0.5166209637061442,0.12908878504672897,0.8345838135334102,0.004378266226488246,0.5013012464318543,0.3902376821057102
drug_1461,montelukast 10 MG Oral Tablet,840,49375,58.779761904761905,88,0.2297650130548303,0.000847744628681166,0.513887854642937,0.08498831775700932,0.1740391497261595,0.029561510039822363,0.4646671321292093,0.176553968678757
drug_1469,soybean oil 200 MG/ML Injectable Suspension,962,96017,99.8097713097713,73,0.8111111111111111,1.7502973424978118e-05,0.5152914509146983,0.12061915887850463,0.8207688353230137,0.0006103422034465434,0.48348069026586593,0.37923460475431797
drug_1472,omeprazole 40 MG Delayed Release Oral Capsule,552,11107,20.121376811594203,99,0.43043478260869567,0.0023986205863767893,0.5238805517544625,0.000876168224299062,0.3972781073905841,0.08364175265399397,0.5986074907864536,0.25589613137255446
drug_1476,citalopram 20 MG Oral Tablet,685,23380,34.13138686131387,47,0.3263888888888889,0.00033557862373620505,0.5254705505186392,0.039719626168224303,0.28153024504483926,0.011701885826348957,0.6199195552232695,0.22269924957384274
drug_1484,potassium phosphate,1143,62101,54.331583552055996,82,0.7592592592592593,0.00016130155408132358,0.5099417437556942,0.17348130841121492,0.7630852420936388,0.005624709787701109,0.4117741542234814,0.3644497379536926
drug_1485,haloperidol 5 MG/ML Injectable Solution,1437,214031,148.9429366736256,109,0.8582677165354331,0.0016847392665516902,0.5018688096683465,0.25934579439252337,0.8732291110552405,0.05874815959628057,0.3035659622801363,0.4122352960096125
drug_1501,mineral oil 1000 MG/ML Enema,979,9961,10.174668028600612,60,0.759493670886076,0.005300639672808013,0.5123697489391464,0.12558411214953272,0.7633460178315654,0.1848373998534967,0.4443187096586847,0.3925102608967657
drug_1510,celecoxib 200 MG Oral Capsule,638,6082,9.532915360501567,123,0.5189873417721519,0.004201465293591857,0.5064536432084095,0.0259929906542056,0.49579011071882273,0.146508340196388,0.3650202665471509,0.2588406517606163
drug_1520,petrolatum,756,44700,59.12698412698413,56,0.7777777777777778,5.522127727095236e-07,0.5237631947601086,0.0604556074766355,0.7836865253898441,1.9256085939425305e-05,0.5970344582268492,0.3726533827225016
drug_1527,calcium carbonate 1250 MG Oral Tablet,936,78580,83.95299145299145,67,0.40606060606060607,0.0004888937798011025,0.5127963934586146,0.11302570093457945,0.3701625843169226,0.017048103746148898,0.4500373779340201,0.23837358191148444
drug_1534,10 ML calcium chloride 100 MG/ML Prefilled Syringe,781,12562,16.08450704225352,35,0.9722222222222222,0.0019147798186911005,0.5327012444250382,0.06775700934579437,0.9999999999999999,0.0667698513434931,0.7168385075696575,0.4770487745863683
drug_1545,teferrol,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1551,zinc sulfate 220 MG Oral Capsule,930,122360,131.56989247311827,43,0.45263157894736844,0.00014601542595443082,0.5195481098188534,0.11127336448598127,0.4219713618312074,0.005091670692194079,0.5405361992982058,0.2690989918932366
drug_1559,aspirin 325 MG Oral Tablet,1366,53624,39.25622254758419,239,0.5800970873786407,0.006645771087362599,0.502454745591218,0.23860981308411214,0.5637728265143318,0.2317431713216059,0.31141974457571564,0.3493473750589975
drug_1565,potassium chloride 1.33 MEQ/ML Oral Solution,1788,260496,145.69127516778522,199,0.7896825396825397,0.005434221989525727,0.49405919205011883,0.36185747663551404,0.7969302075088331,0.18949551842268983,0.19888721808455134,0.4253128525447524
drug_1574,magnesium lactate 84 MG Extended Release Oral Tabl,695,32098,46.184172661870505,44,0.6285714285714286,0.00020188846451277067,0.532357936398966,0.042640186915887834,0.6176990428318468,0.007040006705678797,0.7122368670286878,0.34195714367119373
drug_1575,dibasic sodium phosphate heptahydrate,1147,62064,54.10985178727114,83,0.7614678899082569,0.00019090442734654513,0.5097126917418994,0.17464953271028036,0.7655422758812596,0.006656984845107058,0.4087039812224944,0.36512973579098223
drug_1576,ferrous ascorbate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1579,ferrous cacodylate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1581,ferrous oxalate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1584,tribasic potassium phosphate,1143,62101,54.331583552055996,82,0.7592592592592593,0.00016130155408132358,0.5099417437556942,0.17348130841121492,0.7630852420936388,0.005624709787701109,0.4117741542234814,0.3644497379536926
drug_1599,ketamine 10 MG/ML Injectable Solution,560,3274,5.8464285714285715,27,0.6136363636363636,0.005264701690660544,0.524079240758793,0.0032126168224299034,0.6010842416280241,0.18358421465583158,0.6012706833363994,0.3382600371335824
drug_1600,ketamine 100 MG/ML Injectable Solution,786,8871,11.286259541984732,282,0.6527777777777778,0.0014319930029539389,0.5082356747606617,0.06921728971962615,0.6446278631404582,0.04993470215155927,0.3889063047792005,0.30192174724417725
drug_1602,lorazepam 2 MG/ML Injectable Solution,2210,226636,102.55022624434389,289,0.5341959334565619,0.016203162225599567,0.48715662955687233,0.48510514018691586,0.5127092020334724,0.5650167828890823,0.10636648162260709,0.4336209555684543
drug_1607,amphotericin B 50 MG Injection,577,365283,633.0727902946273,24,0.8,0.0,0.5516693103205327,0.008177570093457931,0.8084080653452905,0.0,0.9710831344929014,0.4391923175302048
drug_1621,insulin lispro 100 UNT/ML Injectable Solution,1950,1150109,589.7994871794872,216,0.4130019120458891,0.0007507401279729239,0.49048195008766476,0.40917056074766356,0.3778845741135395,0.026178888169300134,0.15093849452099928,0.2715400169964208
drug_1628,1 ML epoetin alfa 40000 UNT/ML Injection,597,10802,18.093802345058627,42,0.25925925925925924,0.001720209858310939,0.5412767214165705,0.014018691588785048,0.20685059309609485,0.05998504653007421,0.8317826964191308,0.244614333995305
drug_1652,ferrous chloride,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_1664,magnesium hydroxide 80 MG/ML Oral Suspension,1499,27080,18.065376917945297,171,0.7566371681415929,0.005038204234971742,0.49552194290160834,0.2774532710280374,0.7601682462286893,0.17568607341870565,0.21849367382798768,0.39012240462635667
drug_1674,modafinil 100 MG Oral Tablet,682,105720,155.01466275659823,24,0.5714285714285714,0.0002783300523556625,0.5387948403232904,0.038843457943925214,0.554129368660699,0.009705583920827966,0.7985159977422391,0.3395361643140007
drug_1687,ascorbic acid 500 MG Oral Tablet,1258,131949,104.8879173290938,148,0.6981132075471698,0.0006045417109652539,0.5042642308091656,0.2070677570093458,0.6950621368703193,0.021080836437728734,0.3356737669254315,0.34198988883653153
drug_1691,soybean oil,892,137437,154.0773542600897,33,0.6470588235294118,0.00011282277773543145,0.5199692788588063,0.10017523364485978,0.6382657021225124,0.003934217409239364,0.5461814752069047,0.3315554192534405
drug_1693,"sodium phosphate, dibasic 59.3 MG/ML / sodium phos",1009,7746,7.676907829534192,80,0.8333333333333334,0.006030645127665392,0.5098612629729875,0.13434579439252334,0.84549037527846,0.21029325395482387,0.4106954039341,0.4181485824790798
drug_1709,acetaminophen 32 MG/ML Oral Solution,1697,543547,320.29876252209783,168,0.7850467289719626,0.0016021646212224323,0.49686246029414977,0.33528037383177567,0.7917730104219994,0.05586871792912057,0.2364617337360766,0.396582105609172
drug_1710,acetazolamide 500 MG Injection,821,58090,70.75517661388551,45,0.9375,0.0007575705280041189,0.5294968607697643,0.07943925233644858,0.961372593819615,0.026417069494509234,0.6738875113298368,0.4523044700116883
drug_1713,acetylcysteine 200 MG/ML Inhalation Solution,832,80658,96.94471153846153,62,0.6813186813186813,0.00037593698487552516,0.5249541636464418,0.08265186915887848,0.6763787420667526,0.013109213053967984,0.6129979961991046,0.3529306252183039
drug_1716,aluminum hydroxide 40 MG/ML / magnesium hydroxide ,1676,147227,87.84427207637232,203,0.6444444444444445,0.00310343576827983,0.49456840003862246,0.3291471962616822,0.6353572856571658,0.10821920247925507,0.20571255261136745,0.35213769559377883
drug_1717,alprazolam 0.25 MG Oral Tablet,565,242133,428.55398230088497,50,0.5319148936170213,0.0007836592709931039,0.5349626381594974,0.004672897196261683,0.5101716152444797,0.027326804114703774,0.7471498323779873,0.30934868103076063
drug_1723,amlodipine 10 MG Oral Tablet,1568,117009,74.62308673469387,185,0.3008130081300813,0.0028775986723184018,0.4960133787833216,0.29760514018691586,0.2530778629314825,0.10034408849591547,0.22508079415386995,0.23028987746547658
drug_1724,amlodipine 2.5 MG Oral Tablet,750,11671,15.561333333333334,83,0.39712918660287083,0.001350512784195383,0.5200817340299514,0.05870327102803738,0.3602266543826762,0.04709342398430607,0.5476888045883452,0.24463542333774435
drug_1739,aspirin 81 MG Delayed Release Oral Tablet,2341,267242,114.15719777872704,506,0.4154351395730706,0.009037818827844966,0.484503809404626,0.5233644859813084,0.38059146503256547,0.31515572376208695,0.07080854579412943,0.3483796392154054
drug_1741,atovaquone 150 MG/ML Oral Suspension,1262,173114,137.1743264659271,65,0.22569444444444445,0.00011418783081382289,0.506120985621246,0.20823598130841117,0.16951076712172272,0.003981817864513891,0.36056138262047366,0.18623266462603766
drug_1742,azithromycin 250 MG Oral Tablet,1204,60466,50.22093023255814,199,0.3956262425447316,0.002124020579665893,0.5040999753327474,0.19129672897196262,0.3585546752613922,0.0740662383060612,0.3334721153415465,0.24646309199952798
drug_1745,bacitracin 0.5 UNT/MG / polymyxin B 10 UNT/MG Topi,622,26959,43.342443729903536,51,0.7611940298507462,0.0008729467423830177,0.515733250669186,0.021320093457943917,0.7652376149753318,0.03044032721190052,0.48940249665210267,0.33993587730278335
drug_1760,bisacodyl 5 MG Delayed Release Oral Tablet,851,14066,16.52878965922444,82,0.7884615384615384,0.002033669482009134,0.5190936289678066,0.08820093457943923,0.7955718811376548,0.07091562573934475,0.5344444177188521,0.38620385340676755
drug_1771,calcium carbonate 1000 MG Chewable Tablet,1364,48555,35.597507331378296,129,0.7329545454545454,0.0016044188822100396,0.5005604334018308,0.2380257009345794,0.733822055593347,0.05594732575105535,0.2860287163854709,0.3599495353856832
drug_1794,cephalexin 500 MG Oral Capsule,1230,70149,57.03170731707317,276,0.5092250922509225,0.008124556481636779,0.49539807801107405,0.1988901869158878,0.4849299078470879,0.2833095603031396,0.21683341056992678,0.305174622603506
drug_1797,chlorothiazide 50 MG/ML Oral Suspension,622,66515,106.93729903536978,19,0.5135135135135135,4.230125637068184e-06,0.5446667983121661,0.021320093457943917,0.48970064483858966,0.00014750774851200095,0.8772226922685,0.3287802614923625
drug_1798,cholecalciferol 0.01 MG Oral Tablet,645,60901,94.42015503875969,38,0.59375,0.0002493469982077547,0.530607946075572,0.028037383177570097,0.5789612726338036,0.008694922434820103,0.6887803038059577,0.3215946419915676
drug_1805,ciprofloxacin 500 MG Oral Tablet,1504,135424,90.04255319148936,320,0.5351170568561873,0.003212302545778799,0.4971365811174864,0.27891355140186913,0.5137339235352204,0.11201547110444889,0.24013600115190492,0.3082245369323976
drug_1816,clopidogrel 75 MG Oral Tablet,1303,172620,132.47889485801994,144,0.2891566265060241,0.001197964991484418,0.5031084581527266,0.22021028037383175,0.24011049624900468,0.041773964617405186,0.3201819930427705,0.21048742451888608
drug_1820,clotrimazole 10 MG Oral Lozenge,1254,493885,393.847687400319,95,0.2878787878787879,0.00032022519715687784,0.5067542801389685,0.20589953271028036,0.23868894000841226,0.011166499981821057,0.36904995121138917,0.20941983205424985
drug_1843,250 ML dobutamine 2 MG/ML Injection,745,59184,79.44161073825504,38,0.76,0.00020053383863699218,0.5358395781869512,0.0572429906542056,0.763909293425487,0.006992769855013843,0.7589041826286893,0.39952507572064844
drug_1848,dibasic potassium phosphate,1143,62101,54.331583552055996,82,0.7592592592592593,0.00016130155408132358,0.5099417437556942,0.17348130841121492,0.7630852420936388,0.005624709787701109,0.4117741542234814,0.3644497379536926
drug_1849,dornase alfa 1 MG/ML Inhalation Solution,625,78878,126.2048,22,0.12222222222222222,0.0002749963823151523,0.5398604431936171,0.02219626168224298,0.05440109670417548,0.00958933627143229,0.8127991516340085,0.1874569050970137
drug_1864,famotidine 20 MG Oral Tablet,2208,468817,212.32653985507247,350,0.35246727089627394,0.0033768983473947954,0.48679782249868647,0.4845210280373832,0.31054164436944254,0.11775505384831532,0.10155709477481256,0.2823812314466733
drug_1865,famotidine 8 MG/ML Oral Suspension,613,42744,69.72920065252855,19,0.7916666666666666,0.0002503478727946226,0.5409174902144517,0.01869158878504673,0.799137487861998,0.008729823704786659,0.8269676244204849,0.41248821261916774
drug_1871,ferrous sulfate 60 MG/ML Oral Solution,687,192027,279.51528384279476,24,0.48,2.5988759865067656e-05,0.539681967690739,0.04030373831775699,0.4524178899868624,0.0009062481314318922,0.810406897310652,0.3100791175798026
drug_1873,ferrous sulfate 325 MG Oral Tablet,1898,341762,180.06427818756586,278,0.4350547730829421,0.003149713303780894,0.48953930209551216,0.3939836448598131,0.4024177049502131,0.109832935889116,0.13830340624129622,0.2885476733690903
drug_1874,finasteride 5 MG Oral Tablet,789,31909,40.44233206590621,63,0.3442622950819672,0.0003554912224354307,0.5196955885888292,0.07009345794392521,0.3014138606852341,0.012396253524416083,0.5425129788527583,0.22243404206418266
drug_1883,fluoxetine 20 MG Oral Capsule,714,40609,56.87535014005602,45,0.36,0.0011890748446817976,0.5213004420806394,0.04818925233644858,0.3189215742274518,0.04146395833123148,0.5640241534522019,0.23123087032585682
drug_1886,folic acid 1 MG Oral Tablet,1694,251071,148.21192443919716,140,0.20864381520119224,0.0008713502635048265,0.4921166292115524,0.33440420560747663,0.15054246557710743,0.030384656760222836,0.17284944665928492,0.18613082203927678
drug_1887,furosemide 20 MG Oral Tablet,1753,134579,76.77067883628067,282,0.3460122699386503,0.0024445332456753625,0.49414958746167087,0.35163551401869153,0.30336065398555734,0.08524276254882655,0.20009886231924767,0.2535671753748895
drug_1888,gabapentin 100 MG Oral Capsule,1582,291492,184.25537294563844,214,0.4115384615384615,0.0009643240628399785,0.49378664101605596,0.3016939252336448,0.37625653035489093,0.033626724960362626,0.1952339918486956,0.24915728003837237
drug_1889,gabapentin 300 MG Oral Capsule,2433,438120,180.0739827373613,412,0.3441938178780284,0.0025658814061640905,0.4831133069307642,0.5502336448598131,0.3013376818982396,0.08947426664007885,0.05217049462694057,0.2838003502808197
drug_1890,gabapentin 400 MG Oral Capsule,634,27442,43.28391167192429,37,0.44047619047619047,0.00019194772249982693,0.5251158684617082,0.024824766355140193,0.40844886535181846,0.0066933653529921006,0.6151654591684776,0.2543538544163816
drug_1891,gabapentin 600 MG Oral Tablet,1185,90154,76.07932489451477,97,0.36059479553903345,0.0008576846055715957,0.4955595001826777,0.18574766355140185,0.3195832660032111,0.029908124712095977,0.218997085033239,0.20138032081545088
drug_1894,ganciclovir 500 MG Injection,666,84846,127.3963963963964,34,0.576271186440678,1.1259548092402467e-06,0.5407689612891925,0.03417056074766353,0.5595166291836776,3.926291393850892e-05,0.8249767687687859,0.3431093633159472
drug_1902,glipizide 5 MG Oral Tablet,618,29818,48.249190938511326,58,0.2636363636363636,0.00014869192299228224,0.5432614672513398,0.02015186915887851,0.21171998732974337,0.005185002211355797,0.8583858813236223,0.24227573365358218
drug_1904,glucose 4000 MG Chewable Tablet,1462,44053,30.132010943912448,91,0.6232876712328768,0.013041136623611099,0.5007228141703853,0.2666471962616822,0.6118210250146517,0.45475450765087155,0.2882052397141077,0.41213241585589605
drug_1910,guaifenesin 20 MG/ML Oral Solution,1004,61644,61.398406374501995,73,0.6886792452830188,0.00037201213190834933,0.5170992999237795,0.13288551401869156,0.6845671434930071,0.012972350399262058,0.507712781159043,0.3493728235651706
drug_1920,hydrochlorothiazide 25 MG Oral Tablet,1053,48985,46.51946818613485,153,0.3333333333333333,0.0009198828267139028,0.5074180427954291,0.14719626168224295,0.2892557262809162,0.032077024728151306,0.37794690938768394,0.21294038321211478
drug_1927,hydrocortisone 25 MG/ML Topical Cream,667,34495,51.71664167916042,74,0.6851851851851852,0.0010337326874079297,0.5233248261252821,0.0344626168224299,0.6806801089088175,0.03604705731352394,0.5911586419664898,0.33998395757537697
drug_1933,ibuprofen 200 MG Oral Tablet,665,5834,8.772932330827068,110,0.9090909090909091,0.0033893858606631683,0.5203511216984491,0.033878504672897186,0.9297683523993,0.1181905030819244,0.5512996296272439,0.42299208366349283
drug_1937,"insulin isophane, human 100 UNT/ML Injectable Susp",1869,1032098,552.2193686463349,176,0.5057471264367817,0.00045490597689009727,0.49290610642808536,0.38551401869158874,0.4810607776593797,0.015862922804869162,0.1834314607395653,0.2998313156141775
drug_1938,"insulin, regular, human 100 UNT/ML Injectable Solu",2041,894137,438.0877021068104,294,0.570873786407767,0.004719693270974957,0.49070568546310994,0.4357476635514018,0.5535121873580665,0.16457935007133112,0.153937404234461,0.36048130613399887
